Date,Expense,Amount,Category,Wallet,Monthly Overview,Checkbox
"April 4, 2024",สุกี้หมู,THB 87.00,🍴Eating_APR24 (https://app.notion.com/p/Eating_APR24-8696e447389a4e3fa3067be99085528e?pvs=21),Credit card,April 24 (https://app.notion.com/p/April-24-1b9372fac5624cfd8f3765f7d898d5c5?pvs=21),No
"April 4, 2024",กระเพรา,THB 57.00,🍴Eating_APR24 (https://app.notion.com/p/Eating_APR24-8696e447389a4e3fa3067be99085528e?pvs=21),Online banking,April 24 (https://app.notion.com/p/April-24-1b9372fac5624cfd8f3765f7d898d5c5?pvs=21),No
"April 4, 2024",Remedy,THB 60.00,🍴Eating_APR24 (https://app.notion.com/p/Eating_APR24-8696e447389a4e3fa3067be99085528e?pvs=21),Online banking,April 24 (https://app.notion.com/p/April-24-1b9372fac5624cfd8f3765f7d898d5c5?pvs=21),No
"April 4, 2024",Food,THB 25.00,🍴Eating_APR24 (https://app.notion.com/p/Eating_APR24-8696e447389a4e3fa3067be99085528e?pvs=21),Online banking,April 24 (https://app.notion.com/p/April-24-1b9372fac5624cfd8f3765f7d898d5c5?pvs=21),No
"April 3, 2024",Food,THB 56.88,🍴Eating_APR24 (https://app.notion.com/p/Eating_APR24-8696e447389a4e3fa3067be99085528e?pvs=21),Online banking,April 24 (https://app.notion.com/p/April-24-1b9372fac5624cfd8f3765f7d898d5c5?pvs=21),No
"April 3, 2024",หมูกะทะ,THB 131.00,🍴Eating_APR24 (https://app.notion.com/p/Eating_APR24-8696e447389a4e3fa3067be99085528e?pvs=21),Online banking,April 24 (https://app.notion.com/p/April-24-1b9372fac5624cfd8f3765f7d898d5c5?pvs=21),No
"April 2, 2024",Waffle,THB 20.00,🍴Eating_APR24 (https://app.notion.com/p/Eating_APR24-8696e447389a4e3fa3067be99085528e?pvs=21),Online banking,April 24 (https://app.notion.com/p/April-24-1b9372fac5624cfd8f3765f7d898d5c5?pvs=21),No
"April 2, 2024",กระเพราหมูกรอบ,THB 70.00,🍴Eating_APR24 (https://app.notion.com/p/Eating_APR24-8696e447389a4e3fa3067be99085528e?pvs=21),Online banking,April 24 (https://app.notion.com/p/April-24-1b9372fac5624cfd8f3765f7d898d5c5?pvs=21),No
"April 2, 2024",ลูกอม,THB 20.00,🍴Eating_APR24 (https://app.notion.com/p/Eating_APR24-8696e447389a4e3fa3067be99085528e?pvs=21),Online banking,April 24 (https://app.notion.com/p/April-24-1b9372fac5624cfd8f3765f7d898d5c5?pvs=21),No
"April 2, 2024",ชาเย็น,THB 20.00,🍴Eating_APR24 (https://app.notion.com/p/Eating_APR24-8696e447389a4e3fa3067be99085528e?pvs=21),Online banking,April 24 (https://app.notion.com/p/April-24-1b9372fac5624cfd8f3765f7d898d5c5?pvs=21),No
"April 2, 2024",Food,THB 45.00,🍴Eating_APR24 (https://app.notion.com/p/Eating_APR24-8696e447389a4e3fa3067be99085528e?pvs=21),Online banking,April 24 (https://app.notion.com/p/April-24-1b9372fac5624cfd8f3765f7d898d5c5?pvs=21),No
"April 1, 2024",แก้ว + กาแฟ,THB 123.00,🛍️Shopping_APR24 (https://app.notion.com/p/Shopping_APR24-1f44ac2c23ae412c8d053d0d2050b305?pvs=21),Online banking,April 24 (https://app.notion.com/p/April-24-1b9372fac5624cfd8f3765f7d898d5c5?pvs=21),No
"April 1, 2024",Smile,THB 413.33,🍴Eating_APR24 (https://app.notion.com/p/Eating_APR24-8696e447389a4e3fa3067be99085528e?pvs=21),Online banking,April 24 (https://app.notion.com/p/April-24-1b9372fac5624cfd8f3765f7d898d5c5?pvs=21),No
"April 1, 2024",Food,THB 60.00,🍴Eating_APR24 (https://app.notion.com/p/Eating_APR24-8696e447389a4e3fa3067be99085528e?pvs=21),Online banking,April 24 (https://app.notion.com/p/April-24-1b9372fac5624cfd8f3765f7d898d5c5?pvs=21),No
"March 31, 2024",Water,THB 69.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 31, 2024",วัวล้วนๆ,THB 55.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 31, 2024",Seven,THB 301.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 31, 2024",Food,THB 40.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 31, 2024",Taxi,THB 134.00,🛢️Transportation_MAR24 (https://app.notion.com/p/Transportation_MAR24-6bf9e15b585847a3b6dc83b5115a99f3?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 31, 2024",หมูทอดหมูใจ,THB 207.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 30, 2024",Food,THB 35.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 30, 2024",Food,THB 160.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 30, 2024",Groon cafe,THB 340.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 29, 2024",เสื้อ,THB 490.00,🛍️Shopping_MAR24 (https://app.notion.com/p/Shopping_MAR24-518b1ddd0fc7474a9df1106908902050?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 29, 2024",Yayoi,THB 632.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 29, 2024",Food,THB 62.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 28, 2024",KFC,THB 150.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 28, 2024",ตัดผม,THB 130.00,💊Health & Fitness_MAR24 (https://app.notion.com/p/Health-Fitness_MAR24-5264b9fe6e6f4199896104046e910ecb?pvs=21),,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 27, 2024",Food,THB 30.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 27, 2024",Food,THB 30.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 27, 2024",Food,THB 35.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 26, 2024",Food,THB 17.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 26, 2024",Food,THB 55.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 25, 2024",Food,THB 55.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 25, 2024",Food,THB 35.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 25, 2024",Food,THB 55.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 24, 2024",Top,THB 122.00,🛍️Shopping_MAR24 (https://app.notion.com/p/Shopping_MAR24-518b1ddd0fc7474a9df1106908902050?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 24, 2024",Food,THB 378.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 24, 2024",Uniqlo,"THB 2,180.00",🛍️Shopping_MAR24 (https://app.notion.com/p/Shopping_MAR24-518b1ddd0fc7474a9df1106908902050?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 24, 2024",Oil,THB 970.00,🛢️Transportation_MAR24 (https://app.notion.com/p/Transportation_MAR24-6bf9e15b585847a3b6dc83b5115a99f3?pvs=21),Credit card,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 23, 2024",Coffee,THB 395.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 23, 2024",Food,THB 380.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 23, 2024",Food,THB 60.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 22, 2024",Lunchbox,THB 119.00,🛍️Shopping_MAR24 (https://app.notion.com/p/Shopping_MAR24-518b1ddd0fc7474a9df1106908902050?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 22, 2024",Food,THB 60.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 21, 2024",Food,THB 55.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 21, 2024",Food,THB 60.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 20, 2024",Food,THB 100.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 20, 2024",ซ่อมล้อ,THB 120.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 19, 2024",Food,THB 47.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 18, 2024",Shopping,THB 400.00,🛍️Shopping_MAR24 (https://app.notion.com/p/Shopping_MAR24-518b1ddd0fc7474a9df1106908902050?pvs=21),Credit card,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 18, 2024",Shopping,THB 292.00,🛍️Shopping_MAR24 (https://app.notion.com/p/Shopping_MAR24-518b1ddd0fc7474a9df1106908902050?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 18, 2024",Food,THB 47.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 17, 2024",Food,THB 133.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Credit card,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 17, 2024",Food,THB 142.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Credit card,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 16, 2024",Shopping,THB 288.00,🛍️Shopping_MAR24 (https://app.notion.com/p/Shopping_MAR24-518b1ddd0fc7474a9df1106908902050?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 16, 2024",Food,THB 50.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 16, 2024",Food,THB 25.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 14, 2024",Yuzu,THB 511.00,🐱Cat_MAR24 (https://app.notion.com/p/Cat_MAR24-8d0417f1bb1e4cf8b5320c9b631aa738?pvs=21),Credit card,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 14, 2024",Bayday,THB 189.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 13, 2024",สุขสันต์,THB 130.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 13, 2024",Food,THB 80.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 12, 2024",Food,THB 55.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 11, 2024",Food,THB 95.10,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Credit card,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 11, 2024",Food,THB 40.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 10, 2024",Food,THB 289.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 9, 2024",Food,THB 40.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 9, 2024",Food,THB 195.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 8, 2024",Food,THB 185.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 7, 2024",Kanolone,THB 40.00,💊Health & Fitness_MAR24 (https://app.notion.com/p/Health-Fitness_MAR24-5264b9fe6e6f4199896104046e910ecb?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 7, 2024",Sofuto,THB 124.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 7, 2024",Food,THB 145.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 7, 2024",Food,THB 148.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 7, 2024",Food,THB 45.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 6, 2024",Food,THB 40.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 5, 2024",Food,THB 35.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 5, 2024",Food,THB 139.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 5, 2024",Food,THB 47.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
"March 4, 2024",Food,THB 50.00,🍴Eating_MAR24 (https://app.notion.com/p/Eating_MAR24-826ddfdb0bfe4805a54704e4452d73a6?pvs=21),Online banking,March 24 (https://app.notion.com/p/March-24-093317561eaa4e1ab301b34cea82ab0c?pvs=21),No
